2026-08-09 22:40:21.298 | E-ZZIO CODE RELOCATION ENGINE START
2026-08-09 22:40:30.005 | DRY-RUN terminé — aucune modification
2026-08-09 22:40:45.429 | Execution cancelled by user
2026-08-09 22:40:46.009 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\container_engine__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.010 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\container_engine\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.012 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\container_instances__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.013 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\container_instances\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.014 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\container_registry__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.016 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\container_registry\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.017 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\core__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.018 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\core\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.020 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\costad__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.021 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\costad\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.022 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dashboard_service__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.024 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dashboard_service\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.025 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_catalog__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.027 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_catalog\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.028 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_flow__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.029 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_flow\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.031 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_integration__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.032 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_integration\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.033 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_labeling_service_dataplane__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.034 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_labeling_service_dataplane\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.036 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_labeling_service__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.037 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_labeling_service\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.038 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_safe__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.039 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_safe\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.040 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_science__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.042 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\data_science\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.043 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database_management__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.045 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database_management\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.046 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database_migration__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.047 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database_migration\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.048 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database_tools_runtime__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.050 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database_tools_runtime\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.051 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database_tools__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.052 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database_tools\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.053 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.055 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\database\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.056 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\datacc__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.057 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\datacc\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.058 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dblm__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.060 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dblm\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.061 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dbmulticloud__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.062 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dbmulticloud\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.063 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\delegate_access_control__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.065 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\delegate_access_control\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.066 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\demand_signal__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.067 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\demand_signal\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.069 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\desktops__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.070 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\desktops\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.071 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\devops__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.073 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\devops\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.074 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dif__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.075 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dif\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.077 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\disaster_recovery__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.078 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\disaster_recovery\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.079 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\distributed_database__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.080 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\distributed_database\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.082 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dns__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.083 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\dns\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.085 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\em_warehouse__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.086 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\em_warehouse\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.087 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\email_data_plane__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.089 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\email_data_plane\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.091 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\email__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.092 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\email\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.093 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\encryption__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.094 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\encryption\internal__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.096 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\events__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.097 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\events\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.102 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\file_storage__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.103 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\file_storage\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.105 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\fleet_apps_management__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.107 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\fleet_apps_management\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.108 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\fleet_software_update__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.109 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\fleet_software_update\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.110 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\functions__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.112 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\functions\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.113 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\fusion_apps__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.114 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\fusion_apps\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.116 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\gdp__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.117 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\gdp\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.119 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai_agent_runtime__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.121 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai_agent_runtime\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.122 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai_agent__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.123 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai_agent\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.124 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai_data__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.125 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai_data\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.127 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai_inference__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.128 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai_inference\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.129 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.130 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generative_ai\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.131 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generic_artifacts_content__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.132 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\generic_artifacts_content\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.133 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\golden_gate__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.135 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\golden_gate\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.137 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\governance_rules_control_plane__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.138 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\governance_rules_control_plane\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.139 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\healthchecks__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.140 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\healthchecks\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.142 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\identity_data_plane__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.143 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\identity_data_plane\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.144 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\identity_domains__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.145 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\identity_domains\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.146 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\identity__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.148 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\identity\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.149 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\integration__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.150 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\integration\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.151 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\iot__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.152 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\iot\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.154 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\jms_java_downloads__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.155 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\jms_java_downloads\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.156 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\jms_utils__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.158 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\jms_utils\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.159 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\jms__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.160 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\jms\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.161 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\key_management__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.162 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\key_management\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.164 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\license_manager__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.165 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\license_manager\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.166 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\limits_increase__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.168 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\limits_increase\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.170 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\limits__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.171 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\limits\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.172 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\load_balancer__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.173 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\load_balancer\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.174 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\lockbox__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.176 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\lockbox\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.177 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\log_analytics__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.178 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\log_analytics\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.179 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\logging__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.181 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\logging\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.182 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\loggingingestion__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.184 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\loggingingestion\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.185 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\loggingsearch__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.187 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\loggingsearch\models__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.188 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\oci\lustre_file_storage__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
